"","income","education","age","internal","external","PIDStrength","AffectPID","care","AffectPRES","Years","lnYears","Church","homeowners","contacted","closeness","black","southern","turnout","dummy1988","dummy1992","dummy1996","dummy2000","interest","border","earlyopp","negaboutlike","negaboutdislike","gender","governors","primaries","married","working","unemployed","hispanic","volume2","media_index"
"9390",0.75,1,48,1,1,0.670000016689301,0.800000011920929,1,0.600000023841858,13,2.56494927406311,0,1,1,1,0,0,1,0,1,0,0,3,0,0.409999996423721,0.899999976158142,0.649999976158142,1,1,1,1,1,0,0,0.409999996423721,3
"9391",0.5,0.5,49,0,1,0.670000016689301,0.100000001490116,1,0.400000005960464,90,4.49980974197388,1,1,0,1,0,0,1,0,1,0,0,1,0,0.409999996423721,0.649999976158142,0.899999976158142,1,0,1,1,1,0,0,0.409999996423721,2
"9392",0.5,0.5,26,0,1,0.670000016689301,0.200000002980232,0,0,6,1.7917594909668,0.330000013113022,0,0,1,0,0,1,0,1,0,0,1,0,0.409999996423721,0.899999976158142,0.649999976158142,1,0,0,0,1,0,0,0.409999996423721,2
"9393",0.75,0.5,50,0,0,0.330000013113022,0.100000001490116,1,0.100000001490116,90,4.49980974197388,0.670000016689301,1,0,1,0,1,1,0,1,0,0,3,0,0.409999996423721,0.899999976158142,0.649999976158142,1,0,0,1,0,0,0,0.409999996423721,3
"9394",0.5,0.5,58,0,1,1,0.600000023841858,1,0.800000011920929,15,2.70805025100708,1,1,0,1,0,1,1,0,1,0,0,3,0,0.409999996423721,0.649999976158142,0.899999976158142,1,0,0,1,0,0,0,0.409999996423721,3
"9395",0.5,0,82,0,0,1,0.100000001490116,1,0.300000011920929,71,4.26268005371094,1,1,1,1,0,1,1,0,1,0,0,3,0,0.409999996423721,0.899999976158142,0.649999976158142,0,0,1,1,0,0,0,0.409999996423721,3
"9396",0.75,0.75,68,0,0,1,0.800000011920929,1,1,12,2.4849066734314,0.330000013113022,1,0,1,0,1,1,0,1,0,0,3,0,0.409999996423721,0.899999976158142,0.649999976158142,1,0,0,0,0,0,0,0.409999996423721,3
"9397",0,0.25,48,0,0,0,0,0,0.200000002980232,90,4.49980974197388,0,0,0,1,0,0,0,0,1,0,0,2,0,0.409999996423721,NA,NA,0,0,1,0,0,1,0,0.409999996423721,2
"9398",NA,0,85,0,0,1,0.5,1,0.200000002980232,90,4.49980974197388,0.670000016689301,0,0,1,1,1,0,0,1,0,0,2,0,0.409999996423721,NA,NA,1,0,1,0,0,0,0,0.409999996423721,2
"9399",0,0.5,36,1,0,0.330000013113022,0.800000011920929,0,0.400000005960464,6,1.7917594909668,0,0,0,0,0,1,0,0,1,0,0,2,0,0.409999996423721,NA,NA,1,0,1,0,1,0,0,0.409999996423721,2
"9400",0,0.25,51,NA,NA,0,0,0,0.300000011920929,90,4.49980974197388,1,1,0,0,0,1,0,0,1,0,0,2,0,0.409999996423721,NA,NA,1,0,1,0,0,0,0,0.409999996423721,2
"9401",0.5,1,77,0,0.5,1,0.5,1,0.600000023841858,10,2.30258512496948,1,1,0,1,0,0,1,0,1,0,0,3,0,0.409999996423721,0.649999976158142,0.899999976158142,0,0,0,1,0,0,0,0.409999996423721,3
"9402",0,0.25,76,0,1,0.670000016689301,0.200000002980232,1,0.300000011920929,90,4.49980974197388,1,1,0,1,0,0,1,0,1,0,0,3,0,0.409999996423721,0.899999976158142,0.649999976158142,1,0,1,0,0,0,0,0.409999996423721,3
"9403",0,0.5,60,0,0,0,0,0,0,37,3.61091780662537,0,1,0,0.5,0,0,0,0,1,0,0,1,0,0.409999996423721,NA,NA,1,0,1,0,0,0,0,0.409999996423721,2
"9404",0.5,0.5,29,0,0,1,0.200000002980232,1,0.600000023841858,22,3.09104251861572,0,1,0,1,0,0,1,0,1,0,0,3,0,0.409999996423721,0.649999976158142,0.899999976158142,1,0,1,1,0,0,0,0.409999996423721,2
"9405",0.5,0.25,67,0,0,0.330000013113022,0.100000001490116,1,0.300000011920929,0,NA,1,0,0,1,0,0,1,0,1,0,0,3,0,0.409999996423721,0.649999976158142,0.899999976158142,0,0,1,1,0,0,0,0.409999996423721,2
"9406",NA,0.5,54,0,0.5,0,0.300000011920929,0,0.400000005960464,17,2.83321332931519,0,0,0,1,0,1,1,0,1,0,0,3,0,0.409999996423721,NA,NA,0,0,0,1,1,0,0,0.409999996423721,2
"9407",0.75,0.75,40,1,1,1,0.400000005960464,1,0.699999988079071,3,1.0986123085022,1,1,0,1,0,0,1,0,1,0,0,3,0,0.409999996423721,0.649999976158142,0.899999976158142,0,0,1,1,1,0,0,0.409999996423721,3
"9408",0.5,0.5,21,0,1,0.670000016689301,0,1,0.400000005960464,90,4.49980974197388,1,1,1,1,0,0,1,0,1,0,0,2,0,0.409999996423721,0.899999976158142,0.649999976158142,0,0,1,0,1,0,0,0.409999996423721,2
"9409",0.25,0.75,26,1,0,0.330000013113022,0.100000001490116,1,0.300000011920929,90,4.49980974197388,0,0,0,1,0,1,0,0,1,0,0,3,1,0.409999996423721,0.649999976158142,0.899999976158142,0,0,1,0,1,0,0,0.409999996423721,3
"9410",0,0.5,33,0,0,1,0,0,0.300000011920929,8,2.0794415473938,0,0,0,1,0,0,0,0,1,0,0,3,0,0.409999996423721,NA,NA,1,0,1,0,0,0,1,0.409999996423721,2
"9411",0.5,0.75,35,0,0.5,1,0.5,1,0.699999988079071,4,1.3862943649292,1,1,0,1,0,1,1,0,1,0,0,3,1,0.409999996423721,0.649999976158142,0.899999976158142,0,0,1,1,1,0,0,0.409999996423721,3
"9412",0.25,0.5,36,1,1,0.670000016689301,0.200000002980232,1,0.200000002980232,13,2.56494927406311,1,1,1,1,0,0,1,0,1,0,0,2,0,0.409999996423721,0.899999976158142,0.649999976158142,1,0,1,0,1,0,0,0.409999996423721,3
"9413",0.75,0.25,50,0,0,1,0,1,0.100000001490116,33,3.49650764465332,1,0,0,1,0,1,1,0,1,0,0,2,1,0.409999996423721,0.899999976158142,0.649999976158142,1,0,1,1,0,0,0,0.409999996423721,2
"9414",0.75,0.75,57,0,0.5,0.670000016689301,0.400000005960464,1,0.5,9,2.19722461700439,0,1,0,1,0,0,1,0,1,0,0,2,0,0.409999996423721,0.899999976158142,0.649999976158142,0,0,1,1,1,0,0,0.409999996423721,2
"9415",0.75,0.5,33,1,1,0.330000013113022,0.300000011920929,1,0.200000002980232,15,2.70805025100708,1,1,1,1,0,0,1,0,1,0,0,3,0,0.409999996423721,0.649999976158142,0.899999976158142,1,0,1,1,0,0,0,0.409999996423721,3
"9416",0,0.75,25,0,0,0.330000013113022,0.200000002980232,0,0.5,2,0.6931471824646,0,0,1,1,0,0,1,0,1,0,0,2,0,0.409999996423721,0.899999976158142,0.649999976158142,1,0,1,0,1,0,0,0.409999996423721,2
"9417",0,0.5,55,NA,NA,1,0,1,0.400000005960464,35,3.55534815788269,0,0,NA,1,0,0,NA,0,1,0,0,1,0,0.409999996423721,0.899999976158142,0.649999976158142,0,0,1,0,1,0,1,0.409999996423721,2
"9418",0,0.5,39,0,0,0,0,0,0,90,4.49980974197388,0,0,0,0,0,1,0,0,1,0,0,1,0,0.409999996423721,NA,NA,1,0,1,0,0,1,0,0.409999996423721,2
"9419",0.75,1,40,0,0,0.670000016689301,0.200000002980232,1,0.100000001490116,90,4.49980974197388,1,1,1,1,0,0,1,0,1,0,0,2,0,0.409999996423721,0.649999976158142,0.899999976158142,0,1,1,1,1,0,0,0.409999996423721,3
"9420",0.75,0.25,24,0,0.5,0.670000016689301,0.600000023841858,1,1,90,4.49980974197388,1,0,0,1,0,0,1,0,1,0,0,3,0,0.409999996423721,0.899999976158142,0.649999976158142,0,1,1,1,1,0,0,0.409999996423721,3
"9421",0.75,1,58,1,0,0.330000013113022,0.200000002980232,1,0.200000002980232,18,2.89037179946899,0,1,0,1,0,0,1,0,1,0,0,1,0,0.409999996423721,NA,NA,0,0,1,1,1,0,0,0.409999996423721,3
"9422",0,0.75,35,0,0,0.670000016689301,0,0,0,3,1.0986123085022,1,1,0,1,0,0,0,0,1,0,0,1,1,0.409999996423721,0.649999976158142,0.899999976158142,1,1,1,1,1,0,0,0.409999996423721,2
"9423",0.5,0.75,75,1,1,1,0.100000001490116,1,0.400000005960464,4,1.3862943649292,1,1,0,1,0,0,1,0,1,0,0,3,0,0.409999996423721,0.649999976158142,0.899999976158142,0,0,1,1,1,0,0,0.409999996423721,3
"9424",0.25,0.75,74,0,0,1,0.300000011920929,0,0.200000002980232,90,4.49980974197388,0,1,0,1,0,0,1,0,1,0,0,1,0,0.409999996423721,0.899999976158142,0.649999976158142,1,0,1,0,0,0,0,0.409999996423721,2
"9425",0.5,0.5,19,0,1,0.670000016689301,0.200000002980232,1,0.400000005960464,90,4.49980974197388,0,1,0,1,0,0,0,0,1,0,0,2,0,0.409999996423721,0.649999976158142,0.899999976158142,0,0,1,0,1,0,0,0.409999996423721,2
"9426",0.25,NA,66,0,1,1,0.699999988079071,1,0.899999976158142,27,3.29583692550659,0.670000016689301,1,0,1,0,0,1,0,1,0,0,3,0,0.409999996423721,0.899999976158142,0.649999976158142,1,0,1,1,0,0,0,0.409999996423721,3
"9427",0.75,0.75,29,0,1,0.670000016689301,0.200000002980232,1,0.100000001490116,3,1.0986123085022,1,1,1,1,0,0,1,0,1,0,0,2,0,0.409999996423721,0.649999976158142,0.899999976158142,1,0,1,1,1,0,0,0.409999996423721,3
"9428",0,0.5,24,0,0.5,0.670000016689301,0.200000002980232,0,0.100000001490116,8,2.0794415473938,0,1,0,1,0,0,1,0,1,0,0,1,0,0.409999996423721,0.649999976158142,0.899999976158142,1,0,1,1,0,1,0,0.409999996423721,2
"9429",0.25,1,30,1,1,0.330000013113022,0.300000011920929,1,0.5,25,3.21887588500977,0,0,0,1,0,0,1,0,1,0,0,3,0,0.409999996423721,0.899999976158142,0.649999976158142,0,0,1,0,0,1,0,0.409999996423721,3
"9430",0.5,1,30,1,1,0,0.100000001490116,1,0.5,16,2.7725887298584,0.330000013113022,0,0,1,0,1,1,0,1,0,0,2,0,0.409999996423721,0.649999976158142,0.899999976158142,0,0,0,1,0,0,0,0.409999996423721,2
"9431",0.5,0.75,54,1,0.5,0.670000016689301,0,1,0.100000001490116,52,3.95124363899231,1,1,1,1,0,0,1,0,1,0,0,2,1,0.409999996423721,NA,NA,1,1,1,1,0,0,0,0.409999996423721,3
"9432",0.25,0.5,50,0,1,0.330000013113022,0,1,0.200000002980232,5,1.60943794250488,1,0,0,1,0,0,1,0,1,0,0,2,0,0.409999996423721,0.649999976158142,0.899999976158142,1,0,1,0,1,0,0,0.409999996423721,2
"9433",0.5,1,46,0,1,1,0.5,1,0.699999988079071,1,0,1,NA,0,1,0,0,1,0,1,0,0,2,0,0.409999996423721,0.649999976158142,0.899999976158142,1,0,1,0,1,0,0,0.409999996423721,1
"9434",0.75,1,57,0,1,0.330000013113022,0,1,0.100000001490116,29,3.36729574203491,1,1,0,1,1,0,1,0,1,0,0,2,0,0.409999996423721,0.899999976158142,0.649999976158142,1,0,1,0,1,0,0,0.409999996423721,3
"9435",0,0.5,87,0,0.5,1,0.300000011920929,1,0.200000002980232,42,3.7376697063446,0,1,0,1,1,0,1,0,1,0,0,1,0,0.409999996423721,0.899999976158142,0.649999976158142,1,0,1,0,0,0,0,0.409999996423721,2
"9436",0.75,0.5,60,0,0,1,0.600000023841858,1,0.300000011920929,40,3.68887948989868,0.330000013113022,1,1,1,0,0,1,0,1,0,0,2,0,0.409999996423721,0.899999976158142,0.649999976158142,1,0,1,1,1,0,0,0.409999996423721,3
"9437",0.75,0.5,34,0,0,0,0,0,0.400000005960464,10,2.30258512496948,0,1,1,1,0,0,1,0,1,0,0,3,0,0.409999996423721,NA,NA,0,1,0,1,0,1,0,0.409999996423721,2
"9438",NA,1,64,NA,NA,0.330000013113022,0.200000002980232,1,0.5,8,2.0794415473938,0,1,NA,0.5,0,0,NA,0,1,0,0,1,0,0.409999996423721,0.649999976158142,0.899999976158142,0,0,1,1,0,0,0,0.409999996423721,2
"9439",0.5,0.5,49,0,0,0.670000016689301,0.100000001490116,1,0.600000023841858,90,4.49980974197388,1,1,0,1,0,0,1,0,1,0,0,1,0,0.409999996423721,0.649999976158142,0.899999976158142,0,0,1,1,1,0,0,0.409999996423721,2
"9440",0.75,0,40,NA,NA,0.670000016689301,0,0,0.100000001490116,90,4.49980974197388,0.670000016689301,1,NA,1,1,1,NA,0,1,0,0,1,0,0.409999996423721,0.899999976158142,0.649999976158142,0,0,1,1,1,0,0,0.409999996423721,2
"9441",1,1,64,1,1,0,0.300000011920929,1,0.899999976158142,35,3.55534815788269,0,1,0,1,0,0,1,0,1,0,0,3,0,0.409999996423721,0.899999976158142,0.649999976158142,0,0,1,0,0,0,0,0.409999996423721,3
"9442",0.75,1,66,0,1,1,0.200000002980232,1,0.5,2,0.6931471824646,1,1,0,1,0,0,1,0,1,0,0,2,0,0.409999996423721,0.649999976158142,0.899999976158142,1,0,1,1,0,1,0,0.409999996423721,3
"9443",0.25,0.5,23,1,1,1,0.300000011920929,1,0.300000011920929,90,4.49980974197388,0,0,0,0,0,0,0,0,1,0,0,3,0,0.409999996423721,NA,NA,0,0,1,1,1,0,0,0.409999996423721,2
"9444",0,0.75,26,0,0.5,0,0,1,0.699999988079071,11,2.39789533615112,0.330000013113022,1,0,1,0,1,1,0,1,0,0,2,1,0.409999996423721,0.899999976158142,0.649999976158142,1,0,1,0,1,0,0,0.409999996423721,2
"9445",0.75,0.5,27,1,0,0.330000013113022,0.400000005960464,1,0.100000001490116,90,4.49980974197388,0.330000013113022,1,1,1,0,1,1,0,1,0,0,2,1,0.409999996423721,0.649999976158142,0.899999976158142,0,0,1,1,1,0,0,0.409999996423721,2
"9446",0.5,0.75,32,1,1,1,0.5,1,0.400000005960464,3,1.0986123085022,1,0,0,1,0,1,1,0,1,0,0,3,0,0.409999996423721,0.649999976158142,0.899999976158142,0,0,0,1,1,0,0,0.409999996423721,2
"9447",0,0.25,33,0,0,0.670000016689301,0,1,0,18,2.89037179946899,0.330000013113022,0,0,0,1,1,0,0,1,0,0,2,1,0.409999996423721,0.649999976158142,0.899999976158142,1,0,1,0,0,0,0,0.409999996423721,3
"9448",0.5,0.75,33,0,1,0,0.100000001490116,1,0.699999988079071,18,2.89037179946899,0,1,0,0,0,0,1,0,1,0,0,2,0,0.409999996423721,0.899999976158142,0.649999976158142,0,0,1,1,1,0,0,0.409999996423721,2
"9449",0.75,0.75,39,0,1,1,0.5,1,0.300000011920929,90,4.49980974197388,1,1,1,1,0,1,1,0,1,0,0,3,1,0.409999996423721,0.899999976158142,0.649999976158142,1,0,1,1,0,0,0,0.409999996423721,3
"9450",0.5,0.5,27,0,0.5,0.330000013113022,0,1,0.200000002980232,20,2.99573230743408,0,0,0,1,0,1,1,0,1,0,0,2,1,0.409999996423721,NA,NA,0,0,1,1,1,0,0,0.409999996423721,2
"9451",0.5,0.5,43,0,1,0.670000016689301,0,1,0.699999988079071,90,4.49980974197388,0,1,0,1,0,1,1,0,1,0,0,2,0,0.409999996423721,0.899999976158142,0.649999976158142,1,0,0,1,0,1,0,0.409999996423721,2
"9452",0.75,0.5,55,0,0.5,0.670000016689301,0.200000002980232,1,0.200000002980232,45,3.80666255950928,1,1,1,1,0,1,1,0,1,0,0,3,1,0.409999996423721,NA,NA,0,0,1,1,1,0,0,0.409999996423721,3
"9453",0,0.25,19,NA,NA,0,0,0,0,2,0.6931471824646,0,1,NA,1,0,1,NA,0,1,0,0,1,1,0.409999996423721,NA,NA,1,0,1,0,0,0,0,0.409999996423721,1
"9454",0.75,0.75,32,0,0,0.670000016689301,0,1,0.100000001490116,8,2.0794415473938,0.670000016689301,1,0,1,0,0,1,0,1,0,0,2,0,0.409999996423721,0.649999976158142,0.899999976158142,0,0,1,1,1,0,0,0.409999996423721,2
"9455",0.5,0.75,39,1,0,0.670000016689301,0.400000005960464,1,0.200000002980232,6,1.7917594909668,1,1,1,1,0,0,1,0,1,0,0,2,0,0.409999996423721,NA,NA,0,0,1,0,1,0,0,0.409999996423721,2
"9456",0.75,1,45,0,0,1,0.300000011920929,1,0.699999988079071,3,1.0986123085022,0,1,1,1,0,0,0,0,1,0,0,3,0,0.409999996423721,NA,NA,0,0,1,0,1,0,0,0.409999996423721,3
"9457",0.5,0.75,81,0,0.5,1,0,0,0.100000001490116,20,2.99573230743408,1,1,0,1,0,0,1,0,1,0,0,2,0,0.409999996423721,NA,NA,1,0,1,1,0,0,0,0.409999996423721,2
"9458",0.75,1,47,0,0.5,1,0.200000002980232,0,0.699999988079071,25,3.21887588500977,1,1,0,1,0,0,1,0,1,0,0,1,0,0.409999996423721,0.649999976158142,0.899999976158142,0,0,1,1,1,0,0,0.409999996423721,3
"9459",NA,0.5,64,0,0.5,1,0.300000011920929,1,0.200000002980232,90,4.49980974197388,1,NA,0,1,0,0,1,0,1,0,0,2,0,0.409999996423721,0.649999976158142,0.899999976158142,0,0,1,1,0,0,0,0.409999996423721,1
"9460",0.5,0.75,50,0,1,0.670000016689301,0,0,0.100000001490116,15,2.70805025100708,1,1,1,1,0,0,1,0,1,0,0,2,0,0.409999996423721,0.649999976158142,0.899999976158142,0,0,1,1,1,0,0,0.409999996423721,3
"9461",0,0.75,35,0,1,0.670000016689301,0.200000002980232,1,0.400000005960464,2,0.6931471824646,1,0,0,1,0,0,0,0,1,0,0,1,0,0.409999996423721,NA,NA,1,0,1,1,0,0,1,0.409999996423721,2
"9462",0.25,0.25,27,0,0.5,0.670000016689301,0,1,0,90,4.49980974197388,1,0,0,0.5,1,1,0,0,1,0,0,2,0,0.409999996423721,NA,NA,1,0,1,0,0,0,0,0.409999996423721,2
"9463",0.5,1,44,0,1,1,0.100000001490116,0,0.600000023841858,90,4.49980974197388,1,1,0,1,0,1,1,0,1,0,0,2,0,0.409999996423721,NA,NA,0,1,1,1,1,0,0,0.409999996423721,3
"9464",0.25,1,37,0,1,1,0.699999988079071,1,0.699999988079071,25,3.21887588500977,0,0,0,1,0,1,1,0,1,0,0,3,1,0.409999996423721,0.899999976158142,0.649999976158142,0,0,1,1,1,0,0,0.409999996423721,3
"9465",NA,0,91,0,0,0.670000016689301,0.200000002980232,1,0.300000011920929,0,NA,0.670000016689301,0,0,1,1,1,0,0,1,0,0,1,0,0.409999996423721,NA,NA,1,0,1,0,0,0,0,0.409999996423721,2
"9466",0.5,1,30,NA,NA,0.670000016689301,0.600000023841858,1,0.600000023841858,0,NA,1,NA,NA,1,0,0,NA,0,1,0,0,2,0,0.409999996423721,0.899999976158142,0.649999976158142,1,0,1,0,1,0,0,0.409999996423721,NA
"9467",0.25,0.5,54,0,0,1,0.300000011920929,1,0.100000001490116,90,4.49980974197388,0.670000016689301,1,0,1,1,1,1,0,1,0,0,3,0,0.409999996423721,0.899999976158142,0.649999976158142,1,1,1,0,1,0,0,0.409999996423721,2
"9468",0,0.5,79,1,0.5,1,0.400000005960464,1,0.800000011920929,90,4.49980974197388,1,1,0,0,0,1,0,0,1,0,0,3,0,0.409999996423721,0.899999976158142,0.649999976158142,1,0,0,0,0,0,0,0.409999996423721,3
"9469",0.25,0.25,55,0,0,0.670000016689301,0,0,0.300000011920929,18,2.89037179946899,0.670000016689301,1,0,1,1,1,1,0,1,0,0,2,0,0.409999996423721,NA,NA,1,0,1,1,0,1,0,0.409999996423721,2
"9470",0.5,0.5,40,0,0.5,0.670000016689301,0,1,0.100000001490116,90,4.49980974197388,0,1,0,1,0,0,1,0,1,0,0,2,0,0.409999996423721,NA,NA,0,1,1,0,1,0,0,0.409999996423721,2
"9471",0.5,1,30,0,0,0.670000016689301,0.300000011920929,1,0.800000011920929,4,1.3862943649292,0,0,0,1,0,0,1,0,1,0,0,3,0,0.409999996423721,0.649999976158142,0.899999976158142,1,0,1,0,1,0,0,0.409999996423721,3
"9472",0.5,0.25,53,0,0.5,1,0,1,0.400000005960464,90,4.49980974197388,0.670000016689301,1,0,1,1,1,1,0,1,0,0,2,0,0.409999996423721,0.899999976158142,0.649999976158142,1,0,1,0,1,0,0,0.409999996423721,3
"9473",0,0.5,23,0,0,0.330000013113022,0,1,0.5,10,2.30258512496948,0.670000016689301,0,0,0,1,0,0,0,1,0,0,3,0,0.409999996423721,0.899999976158142,0.649999976158142,1,0,1,0,1,0,0,0.409999996423721,3
"9474",0.25,0.5,20,0,1,0.670000016689301,0,1,0,14,2.63905739784241,0,1,0,1,0,1,0,0,1,0,0,1,0,0.409999996423721,NA,NA,0,0,1,0,1,0,0,0.409999996423721,2
"9475",0.5,0.25,36,0,0,1,0,0,0,90,4.49980974197388,0.330000013113022,1,0,0,0,1,0,0,1,0,0,2,1,0.409999996423721,NA,NA,0,0,1,1,1,0,0,0.409999996423721,2
"9476",0,0,50,0,0.5,1,0,0,0.100000001490116,90,4.49980974197388,1,0,0,1,0,1,0,0,1,0,0,1,0,0.409999996423721,NA,NA,1,1,1,0,0,0,0,0.409999996423721,3
"9477",0.75,0.75,35,0,0.5,0.330000013113022,0,0,0.300000011920929,4,1.3862943649292,0,1,1,1,0,0,1,0,1,0,0,2,0,0.409999996423721,0.649999976158142,0.899999976158142,0,0,1,1,1,0,0,0.409999996423721,3
"9478",0.5,0,67,0,1,0.330000013113022,0.200000002980232,1,0.300000011920929,15,2.70805025100708,0,1,0,1,0,0,1,0,1,0,0,3,0,0.409999996423721,0.899999976158142,0.649999976158142,1,0,1,1,0,0,0,0.409999996423721,3
"9479",0,0.25,78,0,0,0.330000013113022,0,0,0,7,1.94591009616852,1,0,0,0.5,0,0,0,0,1,0,0,1,0,0.409999996423721,NA,NA,1,0,1,0,0,0,0,0.409999996423721,2
"9480",0.25,0.25,26,0,1,0.330000013113022,0,1,0.400000005960464,7,1.94591009616852,0,1,0,1,0,0,0,0,1,0,0,3,0,0.409999996423721,0.899999976158142,0.649999976158142,0,0,1,1,1,0,0,0.409999996423721,2
"9481",0.75,NA,33,0,0.5,0.670000016689301,0,0,0,90,4.49980974197388,0,0,0,1,0,0,1,0,1,0,0,2,0,0.409999996423721,0.649999976158142,0.899999976158142,0,0,1,1,1,0,0,0.409999996423721,3
"9482",0,0.25,62,0,0,0.330000013113022,0.100000001490116,1,0.200000002980232,90,4.49980974197388,1,0,0,1,1,1,0,0,1,0,0,2,0,0.409999996423721,NA,NA,1,0,1,0,1,0,0,0.409999996423721,2
"9483",0.25,0.75,35,0,0,1,0.300000011920929,1,0.5,90,4.49980974197388,0.330000013113022,1,0,1,1,1,1,0,1,0,0,3,0,0.409999996423721,0.899999976158142,0.649999976158142,1,1,1,1,1,0,0,0.409999996423721,3
"9484",0.25,0.5,73,0,0.5,0.670000016689301,0.100000001490116,1,0.5,48,3.8712010383606,0.330000013113022,1,0,1,0,0,1,0,1,0,0,2,0,0.409999996423721,0.899999976158142,0.649999976158142,0,0,1,1,0,0,0,0.409999996423721,2
"9485",1,1,48,0,0.5,0.670000016689301,0.200000002980232,0,0.300000011920929,15,2.70805025100708,1,1,0,1,0,0,1,0,1,0,0,1,0,0.409999996423721,NA,NA,1,0,1,1,0,0,0,0.409999996423721,3
"9486",0.25,0.25,74,0,0.5,0.670000016689301,0.200000002980232,0,0.200000002980232,26,3.25809645652771,1,1,0,1,0,0,1,0,1,0,0,3,0,0.409999996423721,0.649999976158142,0.899999976158142,0,1,1,1,1,0,0,0.409999996423721,3
"9487",0.5,0.5,29,0,0,0.670000016689301,0.100000001490116,0,0.300000011920929,6,1.7917594909668,0.330000013113022,1,0,1,0,0,0,0,1,0,0,1,0,0.409999996423721,NA,NA,1,1,1,1,1,0,0,0.409999996423721,2
"9488",0.25,0.5,60,0,0,0.670000016689301,0.100000001490116,1,0.100000001490116,55,4.00733327865601,0,1,0,0,0,0,0,0,1,0,0,2,1,0.409999996423721,0.899999976158142,0.649999976158142,1,1,1,1,1,0,0,0.409999996423721,3
"9489",0.5,0.75,36,0,0,0.670000016689301,0.100000001490116,0,0.400000005960464,13,2.56494927406311,1,1,0,1,1,1,1,0,1,0,0,2,0,0.409999996423721,0.899999976158142,0.649999976158142,0,0,1,1,1,0,0,0.409999996423721,3
"9490",0,0,44,NA,NA,0.670000016689301,0,1,0.600000023841858,90,4.49980974197388,1,0,NA,0,0,1,NA,0,1,0,0,1,0,0.409999996423721,0.649999976158142,0.899999976158142,1,0,1,0,0,0,1,0.409999996423721,1
"9491",0.75,0.75,60,0,0,0.670000016689301,0.5,1,0.200000002980232,22,3.09104251861572,1,1,1,1,0,0,1,0,1,0,0,3,0,0.409999996423721,0.899999976158142,0.649999976158142,1,0,1,1,1,0,0,0.409999996423721,3
"9492",0.5,1,25,0,0.5,0.670000016689301,0.100000001490116,1,0.699999988079071,3,1.0986123085022,0.330000013113022,0,0,1,0,0,1,0,1,0,0,1,0,0.409999996423721,0.899999976158142,0.649999976158142,1,0,1,1,1,0,0,0.409999996423721,2
"9493",0.75,0.5,32,0,0,0.670000016689301,0.400000005960464,1,0.600000023841858,14,2.63905739784241,0.330000013113022,1,0,1,0,1,1,0,1,0,0,3,0,0.409999996423721,0.649999976158142,0.899999976158142,0,0,0,0,1,0,0,0.409999996423721,2
"9494",0.5,0.5,36,1,1,0.670000016689301,0.200000002980232,0,0.5,7,1.94591009616852,0,1,0,1,0,0,1,0,1,0,0,2,0,0.409999996423721,0.899999976158142,0.649999976158142,0,0,1,0,1,0,0,0.409999996423721,3
"9495",0.75,1,40,1,1,1,0.600000023841858,1,0.600000023841858,2,0.6931471824646,0.330000013113022,1,1,1,0,0,1,0,1,0,0,3,0,0.409999996423721,0.649999976158142,0.899999976158142,0,1,1,1,1,0,0,0.409999996423721,3
"9496",1,0.5,27,0,0.5,0,0,1,0.100000001490116,0,NA,0,1,0,1,0,1,0,0,1,0,0,2,0,0.409999996423721,NA,NA,1,0,1,0,1,0,0,0.409999996423721,2
"9497",0,0.25,69,0,0,1,0.200000002980232,1,0.200000002980232,27,3.29583692550659,0.670000016689301,1,0,1,0,0,1,0,1,0,0,1,0,0.409999996423721,0.899999976158142,0.649999976158142,1,1,1,0,0,0,0,0.409999996423721,3
"9498",0.25,0.5,24,0,1,0.670000016689301,0,1,0.300000011920929,2,0.6931471824646,1,1,0,1,0,0,0,0,1,0,0,3,0,0.409999996423721,0.649999976158142,0.899999976158142,0,1,1,0,1,0,0,0.409999996423721,2
"9499",0.5,0.5,29,1,0.5,0.330000013113022,0,0,0,27,3.29583692550659,0.670000016689301,1,0,1,0,0,0,0,1,0,0,2,0,0.409999996423721,NA,NA,0,1,1,0,1,0,0,0.409999996423721,2
"9500",0.25,0.5,70,1,0,0.330000013113022,0.100000001490116,0,0.300000011920929,8,2.0794415473938,0,0,0,1,0,0,1,0,1,0,0,1,0,0.409999996423721,0.899999976158142,0.649999976158142,1,0,1,0,1,0,0,0.409999996423721,2
"9501",0.75,1,40,1,0,0.670000016689301,0.800000011920929,1,0.899999976158142,17,2.83321332931519,1,1,0,1,0,0,1,0,1,0,0,3,0,0.409999996423721,0.899999976158142,0.649999976158142,1,0,1,0,0,0,0,0.409999996423721,3
"9502",0.25,0,58,0,0,0.330000013113022,0,1,0.300000011920929,8,2.0794415473938,0.670000016689301,1,0,1,0,1,0,0,1,0,0,3,0,0.409999996423721,NA,NA,1,0,0,0,1,0,0,0.409999996423721,2
"9503",0.5,0.5,28,1,0.5,0,0.100000001490116,0,0.200000002980232,3,1.0986123085022,0.670000016689301,0,0,1,1,1,1,0,1,0,0,1,0,0.409999996423721,NA,NA,0,0,0,1,1,0,0,0.409999996423721,2
"9504",NA,0,63,0,1,1,0.200000002980232,1,0.600000023841858,30,3.40119743347168,1,0,0,0,0,1,1,0,1,0,0,3,0,0.409999996423721,0.649999976158142,0.899999976158142,1,0,1,0,0,0,1,0.409999996423721,2
